mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.091137153,-0.167907986,1,0,0,0.335251736,-0.328077257,1,0,0,0.289010417,-0.233229167,1,0,0,0.289010417,-0.233229167,1,0,0,6,6.906000137,9,2.605999947,1,0,1200,85,1,1199,like,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,9,4.538000107,3,5.107000113,1,0,1200,1,1,1199,fuck,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,3,2.892000198,5,7.229000092,1,0,1200,818,1,1199,priest,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,4.274999857,2,1.319999933,1,0,1200,473,1,1199,senseless,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,3,2.638999939,1,2.625999928,1,0,1200,1083,1,1199,delayed,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,2,2.722999811,5,2.125,1,0,1200,758,1,1199,camera,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,3.258999825,5,1.197999954,1,0,1200,234,1,1199,redeem,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,3,3.046999931,2,2.680000067,1,0,1200,478,1,1199,numb,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.105000019,5,1.690999985,1,0,1200,628,1,1199,chess,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,2.394000053,2,1.872999907,1,0,1200,1061,1,1199,difficult,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,3.92599988,6,1.35800004,1,0,1200,23,1,1199,earn,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,4.606999874,8,1.60800004,1,0,1200,845,1,1199,honey,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,3.303999901,9,0.720999956,1,0,1200,69,1,1199,special,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,2,1.77699995,4,1.92599988,1,0,1200,738,1,1199,horse,11118,2019-10-22_15h58.41.524,SurveyExpMetaMem,3.2.3,MacIntel,60
