mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.887962963,-0.016666667,1,0,0,0.887962963,-0.016666667,1,0,0,0.887962963,0.123148148,1,0,0,0.771296296,0.082407407,1,0,0,2,6.271999836,3,3.167999983,1,0,1200,385,1,1199,tiresome,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,7.602999926,2,4.186999798,1,0,1200,916,1,1199,starvation,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,9.937000036,1,1.437999964,1,0,1200,1165,1,1199,revolt,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,3.172999859,6,2.069000006,1,0,1200,728,1,1199,patio,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,5.036999941,8,1.588000059,1,0,1200,283,1,1199,elated,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,10.69799995,1,1.508000135,1,0,1200,341,1,1199,stinky,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,9.073999882,4,2.107000113,1,0,1200,1178,1,1199,weight,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,7.206999779,3,2.086999893,1,0,1200,1164,1,1199,battle,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.072999954,4,3.402999878,1,0,1200,569,1,1199,onion,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.052999735,9,1.421999931,1,0,1200,39,1,1199,birth,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,2.553999901,8,1.35199976,1,0,1200,887,1,1199,elegant,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,10.25199986,1,2.341999769,1,0,1200,449,1,1199,egotistical,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,5.137999773,7,3.64199996,1,0,1200,244,1,1199,sexy,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.816999912,5,1.005000114,1,0,1200,834,1,1199,crown,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.68599987,3,4.01699996,1,0,1200,1130,1,1199,slut,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,4.627000093,8,3.944000006,1,0,1200,610,1,1199,miniature,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,3.986000061,1,1.108999968,1,0,1200,1037,1,1199,scared,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,1.469000101,9,1.02699995,1,0,1200,237,1,1199,beautiful,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.031999826,9,1.526999712,1,0,1200,296,1,1199,awesome,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.18599987,8,1.890000105,1,0,1200,242,1,1199,triumph,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,5.363999844,7,2.920999765,1,0,1200,689,1,1199,land,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,3.151999712,1,0.934999943,1,0,1200,979,1,1199,harassment,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.556999922,9,2.032999992,1,0,1200,175,1,1199,playground,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.16899991,2,1.605000019,1,0,1200,462,1,1199,shallow,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,3.343999863,5,3.601999998,1,0,1200,966,1,1199,regretful,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.335999966,5,2.428999901,1,0,1200,278,1,1199,king,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.387999773,2,4.437999964,1,0,1200,364,1,1199,stink,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,6.155999899,5,3.406000137,1,0,1200,1032,1,1199,exam,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.258999825,6,2.677999973,1,0,1200,675,1,1199,golfer,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,6.429999828,7,2.407999754,1,0,1200,729,1,1199,velvet,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,5.70299983,7,2.29399991,1,0,1200,672,1,1199,ketchup,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,5.16899991,1,2.036999941,1,0,1200,373,1,1199,ignorance,11134,2019-10-24_17h39.50.987,SurveyExpMetaMem,3.2.3,Win32,60
