mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.100000015,-0.186111121,1,0,0,0.100000015,-0.186111121,1,0,0,0.040740755,-0.046296304,1,0,0,0.040740755,-0.046296304,1,0,0,3,11.3499999,7,4.950999975,1,0,1200,808,1,1199,violinist,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.90199995,5,0.789000034,1,0,1200,1034,1,1199,pester,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,7.143999815,6,3.538999796,1,0,1200,623,1,1199,suburban,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,15.63199997,2,2.25399971,1,0,1200,1054,1,1199,jealous,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,2.536999941,3,1.679999828,1,0,1200,1063,1,1199,quarrel,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.645999908,8,2.402999878,1,0,1200,47,1,1199,enjoy,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.061999798,4,1.721999884,1,0,1200,101,1,1199,alien,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.184999943,5,0.562999964,1,0,1200,615,1,1199,lad,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,5.579999924,5,0.179999828,1,0,1200,349,1,1199,mope,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.957999945,5,2.048999786,1,0,1200,1154,1,1199,politics,11129,2019-10-22_14h36.16.526,SurveyExpMetaMem,3.2.3,Win32,60
