mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.087037037,-0.033333333,1,0,0,0.006481481,-0.083333333,1,0,0,-0.026851852,-0.143518519,1,0,0,0.038888889,0.021296296,1,0,0,3,10.15999985,5,6.451999903,1,0,1200,856,1,1199,leisurely,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,12.52799988,5,5.286999941,1,0,1200,924,1,1199,terrible,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.904000044,7,52.94400001,1,0,1200,22,1,1199,doughnut,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,4.674999952,4,2.90899992,1,0,1200,426,1,1199,con,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.671000004,8,1.269000053,1,0,1200,39,1,1199,birth,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,10.00300002,2,2.167999983,1,0,1200,378,1,1199,dislike,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,3.519999981,3,2.684999943,1,0,1200,174,1,1199,snow,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,4.566999912,9,1.570999861,1,0,1200,138,1,1199,blessings,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,1.664000034,6,1.211999893,1,0,1200,153,1,1199,teach,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.842999935,1,4.601999998,1,0,1200,940,1,1199,war,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.838000059,5,1.761999846,1,0,1200,564,1,1199,wane,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.187999964,8,1.575999975,1,0,1200,172,1,1199,potential,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,4.054999828,3,4.003999949,1,0,1200,383,1,1199,messy,11125,2019-10-23_13h11.05.171,SurveyExpMetaMem,3.2.3,Win32,60
