mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.078888889,-0.066666667,1,0,0,-0.004444444,-0.337777778,1,0,0,0.174731183,-0.083333333,1,0,0,0.174731183,-0.083333333,1,0,0,5,11.93399978,5,8.815999985,1,0,1200,1096,1,1199,flood,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,38.70099998,8,4.096999884,1,0,1200,94,1,1199,engaged,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,8,8.840999842,3,5.363999844,1,0,1200,1197,1,1199,command,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.353999853,5,1.212000132,1,0,1200,1060,1,1199,dent,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,9,3.880000114,9,2.740999937,1,0,1200,142,1,1199,christmas,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,8,5.934999943,1,1.964999914,1,0,1200,906,1,1199,syphilis,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,7.153999805,5,0.981999874,1,0,1200,700,1,1199,frog,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,3.862999916,9,3.130000114,1,0,1200,98,1,1199,affection,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,4.535000086,3,1.529000044,1,0,1200,342,1,1199,alienation,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,4.362999916,9,1.296999931,1,0,1200,885,1,1199,cozy,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,4.930999994,2,2.006000042,1,0,1200,1001,1,1199,rude,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,24.10399985,3,1.835000038,1,0,1200,325,1,1199,disability,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,4.179999828,1,2.309000015,1,0,1200,372,1,1199,inferior,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,9,2.743000031,9,0.681999922,1,0,1200,195,1,1199,laughing,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,2.412999868,1,1.628999949,1,0,1200,940,1,1199,war,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,3.09499979,7,1.119999886,1,0,1200,129,1,1199,fly,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.454999924,5,0.388999939,1,0,1200,657,1,1199,peanut,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.167999983,5,0.305999756,1,0,1200,498,1,1199,alimony,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,1.569000006,4,7.93599987,1,0,1200,1134,1,1199,obsessed,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.678999901,5,0.346999884,1,0,1200,626,1,1199,pan,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,3.822999954,5,0.445999861,1,0,1200,818,1,1199,priest,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,8,3.263000011,7,1.305999994,1,0,1200,190,1,1199,rescue,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,5.278999805,3,0.712999821,1,0,1200,670,1,1199,urinate,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,3.501999855,2,5.129999876,1,0,1200,330,1,1199,sunburn,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,6.161999941,6,1.355000019,1,0,1200,794,1,1199,pray,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.184999943,5,0.362999916,1,0,1200,791,1,1199,shoes,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,1.545000076,4,1.35800004,1,0,1200,1067,1,1199,wicked,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,2.373999834,7,1.812999964,1,0,1200,272,1,1199,confidence,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,2.951999903,3,0.947000027,1,0,1200,1041,1,1199,sin,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.223999977,5,0.289999723,1,0,1200,648,1,1199,beads,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.20299983,5,0.289000034,1,0,1200,684,1,1199,send,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,4.351999998,3,0.680999756,1,0,1200,478,1,1199,numb,11131,2019-10-23_14h30.52.741,SurveyExpMetaMem,3.2.3,MacIntel,60
