mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.138888889,-0.125,1,0,0,0.294444444,-0.062037037,1,0,0,-0.085185185,-0.230555556,1,0,0,-0.085185185,-0.230555556,1,0,0,6,14.12999988,4,6.226000071,1,0,1200,1103,1,1199,mob,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,4.277999878,5,3.782999992,1,0,1200,596,1,1199,factory,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,13.40299988,5,2.311000109,1,0,1200,76,1,1199,midnight,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.546999931,5,0.417999983,1,0,1200,480,1,1199,hinder,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.845999956,3,1.628000021,1,0,1200,1082,1,1199,hazard,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,4.649000168,3,2.239000082,1,0,1200,548,1,1199,vague,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,3.947000027,3,1.494000196,1,0,1200,447,1,1199,dishes,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,3.545000076,2,1.559000015,1,0,1200,345,1,1199,unfortunate,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.852999926,2,2.361000061,1,0,1200,952,1,1199,troubled,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.119000196,7,1.736000061,1,0,1200,858,1,1199,donate,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,2.769999981,5,1.828000069,1,0,1200,521,1,1199,laundry,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,2.188999891,6,4.40899992,1,0,1200,735,1,1199,tea,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,2.656999826,2,2.830000162,1,0,1200,1149,1,1199,fight,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.787999868,2,4.789999962,1,0,1200,1001,1,1199,rude,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.794999838,5,0.541999817,1,0,1200,519,1,1199,listless,45880,2019-10-22_10h31.42.780,SurveyExpMetaMem,3.2.3,Win32,60
