mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
-0.237142857,-0.048571429,1,0,0,-0.102857143,-0.06,1,0,0,-0.372380952,0.034285714,1,0,0,-0.391428571,0.105714286,1,0,0,5,9.269000053,3,3.303999901,1,0,1200,1169,1,1199,enforcement,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,8.184000015,1,2.487999916,1,0,1200,952,1,1199,troubled,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.345000029,5,0.433999777,1,0,1200,659,1,1199,hair,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.519999981,1,3.222000122,1,0,1200,1011,1,1199,robber,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.896000147,9,2.016000032,1,0,1200,39,1,1199,birth,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.601999998,9,1.859999895,1,0,1200,146,1,1199,congratulations,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,7.611000061,1,1.302999973,1,0,1200,591,1,1199,bereavement,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.555999994,2,0.875,1,0,1200,978,1,1199,starving,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,7.912999868,3,2.302999973,1,0,1200,932,1,1199,bankrupt,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,4.036000013,2,1.932999849,1,0,1200,1043,1,1199,scold,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,4.667999983,1,1.125,1,0,1200,985,1,1199,pollution,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.049000025,5,1.118000031,1,0,1200,566,1,1199,obscure,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.416000128,2,0.862999916,1,0,1200,999,1,1199,burdened,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.724999905,1,1.241999865,1,0,1200,925,1,1199,disloyal,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,5.264999866,5,0.468999863,1,0,1200,670,1,1199,urinate,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,6.491999865,2,1.43599987,1,0,1200,546,1,1199,solemn,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.152999878,5,0.43900013,1,0,1200,64,1,1199,brain,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.244999886,1,1.062000036,1,0,1200,364,1,1199,stink,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.861000061,5,0.629999876,1,0,1200,531,1,1199,omit,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.592000008,5,0.45299983,1,0,1200,1061,1,1199,difficult,11114 ,2019-10-22_16h03.42.502,SurveyExpMetaMem,3.2.3,Win32,60
