,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
0,High,right,30.0,1.0403919340261896,0.0,0.0,High,0.0
1,High,left,30.0,1.6776241685755124,1.0,1.0,High,0.0
2,High,left,30.0,1.3949028156924028,0.0,2.0,High,0.0
3,High,left,30.0,4.79564576908705,0.0,3.0,High,0.0
4,High,right,30.0,-0.1722414594779107,1.0,4.0,High,0.0
5,High,right,30.0,2.976248463744101,1.0,5.0,High,0.0
6,High,left,30.0,3.253004914581701,0.0,6.0,High,0.0
7,High,right,30.0,2.836209982945328,0.0,7.0,High,0.0
8,High,left,30.0,1.182931683892196,1.0,8.0,High,0.0
9,High,right,30.0,2.69294850120794,0.0,9.0,High,0.0
10,High,right,30.0,5.317122233910275,0.0,10.0,High,0.0
11,High,left,30.0,1.5594080004986797,1.0,11.0,High,0.0
12,High,right,30.0,2.062416269230882,0.0,12.0,High,0.0
13,High,left,30.0,3.292725845680736,1.0,13.0,High,0.0
14,High,right,30.0,1.6400926398035587,0.0,14.0,High,0.0
15,High,right,30.0,3.3111027022809747,1.0,15.0,High,0.0
16,High,right,30.0,3.042265335068113,0.0,16.0,High,0.0
17,High,left,30.0,1.1323429274516228,1.0,17.0,High,0.0
18,High,right,30.0,0.23607597159210747,0.0,18.0,High,0.0
19,High,right,30.0,0.5105118803059439,1.0,19.0,High,0.0
20,High,right,30.0,1.4783087512942301,0.0,20.0,High,0.0
21,High,left,30.0,5.999547589080707,0.0,21.0,High,0.0
22,High,left,30.0,-0.5699011241652039,0.0,22.0,High,0.0
23,High,left,30.0,1.3389478165633757,1.0,23.0,High,0.0
24,High,right,30.0,2.06798561894138,1.0,24.0,High,0.0
25,High,right,30.0,3.2433912193465018,0.0,25.0,High,0.0
26,High,left,30.0,1.8146942977069782,0.0,26.0,High,0.0
27,High,left,30.0,-2.2100556421720583,1.0,27.0,High,0.0
28,High,left,30.0,0.6673775858892066,0.0,28.0,High,0.0
29,High,right,30.0,4.483190534237988,1.0,29.0,High,0.0
30,High,left,30.0,3.293439081250764,0.0,30.0,High,0.0
31,High,right,30.0,4.976630223542449,1.0,31.0,High,0.0
32,High,left,30.0,7.106599272821368,1.0,32.0,High,0.0
33,High,right,30.0,3.115195253743879,0.0,33.0,High,0.0
34,High,right,30.0,1.5119017841993587,0.0,34.0,High,0.0
35,High,left,30.0,3.337751712452384,0.0,35.0,High,0.0
36,High,left,30.0,3.6210569068124068,0.0,36.0,High,0.0
37,High,left,30.0,4.054852542021212,1.0,37.0,High,0.0
38,High,right,30.0,0.32233053751171004,0.0,38.0,High,0.0
39,High,left,30.0,-2.233573535457179,1.0,39.0,High,0.0
40,High,right,30.0,3.2732806968616845,0.0,40.0,High,0.0
41,High,right,30.0,4.453411558608603,1.0,41.0,High,0.0
42,High,left,30.0,2.3969751068145713,0.0,42.0,High,0.0
43,High,left,30.0,-1.279737917432679,1.0,43.0,High,0.0
44,High,left,30.0,3.5901835879821427,1.0,44.0,High,0.0
45,High,right,30.0,2.621320978301565,0.0,45.0,High,0.0
46,High,left,30.0,3.26995319980115,1.0,46.0,High,0.0
47,High,right,30.0,1.958623533724429,1.0,47.0,High,0.0
48,High,left,30.0,0.914480432535222,1.0,48.0,High,0.0
49,High,right,30.0,1.883869882338766,0.0,49.0,High,0.0
50,Low,right,30.0,4.424302723480416,0.0,0.0,High,1.0
51,Low,right,30.0,0.7056603153041248,1.0,1.0,High,1.0
52,Low,left,30.0,0.6136129203261071,1.0,2.0,High,1.0
53,Low,right,30.0,2.213464427677863,0.0,3.0,High,1.0
54,Low,left,30.0,-0.3896345240478498,1.0,4.0,High,1.0
55,Low,right,30.0,4.6279629807548295,0.0,5.0,High,1.0
56,Low,left,30.0,2.5742734317975855,0.0,6.0,High,1.0
57,Low,right,30.0,0.8990503916578251,0.0,7.0,High,1.0
58,Low,left,30.0,2.5461610513274646,0.0,8.0,High,1.0
59,Low,left,30.0,3.8569470794159058,1.0,9.0,High,1.0
60,Low,right,30.0,2.1406536613265668,0.0,10.0,High,1.0
61,Low,right,30.0,2.945916631272794,1.0,11.0,High,1.0
62,Low,right,30.0,3.8277575880027754,1.0,12.0,High,1.0
63,Low,right,30.0,1.7140347603686936,1.0,13.0,High,1.0
64,Low,right,30.0,0.32974294089502987,0.0,14.0,High,1.0
65,Low,left,30.0,4.777471057579429,1.0,15.0,High,1.0
66,Low,left,30.0,0.7522154467495308,0.0,16.0,High,1.0
67,Low,right,30.0,6.183770548505045,1.0,17.0,High,1.0
68,Low,right,30.0,2.795315357021164,1.0,18.0,High,1.0
69,Low,right,30.0,2.9476564743439537,1.0,19.0,High,1.0
70,Low,left,30.0,2.5938280991306097,0.0,20.0,High,1.0
