,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
0,High,right,30.0,3.1121012558143826,1.0,0.0,Low,0.0
1,High,right,30.0,1.115863239016524,1.0,1.0,Low,0.0
2,High,right,30.0,3.8165362593512517,1.0,2.0,Low,0.0
3,High,left,30.0,-0.5396675619546711,0.0,3.0,Low,0.0
4,High,right,30.0,3.2736396830489274,1.0,4.0,Low,0.0
5,High,left,30.0,-2.2520156894301273,0.0,5.0,Low,0.0
6,High,right,30.0,1.0928612638508017,1.0,6.0,Low,0.0
7,High,right,30.0,0.42466010093421014,0.0,7.0,Low,0.0
8,High,right,30.0,4.611261155802074,1.0,8.0,Low,0.0
9,High,left,30.0,2.9091343391071334,1.0,9.0,Low,0.0
10,High,right,30.0,-1.4455870218931648,1.0,10.0,Low,0.0
11,High,left,30.0,3.2362376213441895,0.0,11.0,Low,0.0
12,High,left,30.0,1.7670663980170056,1.0,12.0,Low,0.0
13,High,right,30.0,3.6718586816137786,1.0,13.0,Low,0.0
14,High,left,30.0,0.2767930861223027,0.0,14.0,Low,0.0
15,High,right,30.0,-0.48924517902029807,0.0,15.0,Low,0.0
16,High,left,30.0,-3.1228989453906224,1.0,16.0,Low,0.0
17,High,right,30.0,2.903107338188153,0.0,17.0,Low,0.0
18,High,right,30.0,1.899811939960242,1.0,18.0,Low,0.0
19,High,left,30.0,6.132425530436777,1.0,19.0,Low,0.0
20,High,right,30.0,1.8916845814119256,1.0,20.0,Low,0.0
21,High,left,30.0,4.549451278352429,1.0,21.0,Low,0.0
22,High,right,30.0,1.3322830180301422,1.0,22.0,Low,0.0
23,High,left,30.0,1.074729839394797,0.0,23.0,Low,0.0
24,High,left,30.0,0.7657346850893485,0.0,24.0,Low,0.0
25,High,right,30.0,0.5129231653617661,1.0,25.0,Low,0.0
26,High,right,30.0,2.826005057497442,1.0,26.0,Low,0.0
27,High,right,30.0,3.0923605547203294,0.0,27.0,Low,0.0
28,High,left,30.0,0.6228091871310673,1.0,28.0,Low,0.0
29,High,left,30.0,4.252418331345659,1.0,29.0,Low,0.0
30,High,left,30.0,3.4231970251326684,1.0,30.0,Low,0.0
31,High,left,30.0,5.261665236464282,0.0,31.0,Low,0.0
32,High,right,30.0,-3.8094957153506264,1.0,32.0,Low,0.0
33,High,left,30.0,2.99575334123018,0.0,33.0,Low,0.0
34,High,right,30.0,3.461269596226371,1.0,34.0,Low,0.0
35,High,right,30.0,0.9105036157325217,0.0,35.0,Low,0.0
36,High,right,30.0,1.3537421729891275,1.0,36.0,Low,0.0
37,High,right,30.0,1.213809628909162,1.0,37.0,Low,0.0
38,High,left,30.0,0.7666489836336391,1.0,38.0,Low,0.0
39,High,right,30.0,-0.6616213524130967,0.0,39.0,Low,0.0
40,High,right,30.0,0.4565511984808237,1.0,40.0,Low,0.0
41,High,right,30.0,1.0155499373636871,0.0,41.0,Low,0.0
42,High,right,30.0,2.729737990881536,1.0,42.0,Low,0.0
43,High,left,30.0,-2.0229922105327125,0.0,43.0,Low,0.0
44,High,left,30.0,0.6835211604342346,0.0,44.0,Low,0.0
45,High,right,30.0,1.1906517047541856,1.0,45.0,Low,0.0
46,High,right,30.0,9.254627796289562,1.0,46.0,Low,0.0
47,High,right,30.0,2.7354339024659655,1.0,47.0,Low,0.0
48,High,right,30.0,-0.9028463638136013,1.0,48.0,Low,0.0
49,High,right,30.0,-0.016313932793560637,1.0,49.0,Low,0.0
50,Low,right,30.0,4.445961607236096,1.0,0.0,Low,1.0
51,Low,right,30.0,6.111692361471213,1.0,1.0,Low,1.0
52,Low,right,30.0,1.482971398567148,1.0,2.0,Low,1.0
53,Low,right,30.0,4.088499375909867,1.0,3.0,Low,1.0
54,Low,right,30.0,5.080574898531218,0.0,4.0,Low,1.0
55,Low,left,30.0,0.8360241949759811,1.0,5.0,Low,1.0
56,Low,right,30.0,1.8530598496333255,1.0,6.0,Low,1.0
57,Low,right,30.0,3.497114852160571,0.0,7.0,Low,1.0
58,Low,left,30.0,3.559109379892347,0.0,8.0,Low,1.0
59,Low,right,30.0,-0.6294007700894917,0.0,9.0,Low,1.0
60,Low,right,30.0,2.024846966652176,1.0,10.0,Low,1.0
61,Low,left,30.0,2.460983546397051,1.0,11.0,Low,1.0
62,Low,left,30.0,3.0245743290938156,1.0,12.0,Low,1.0
63,Low,left,30.0,-3.6151096264191107,0.0,13.0,Low,1.0
64,Low,left,30.0,1.1509823073454482,1.0,14.0,Low,1.0
65,Low,right,30.0,1.8719682825796147,1.0,15.0,Low,1.0
66,Low,left,30.0,-2.12286364025232,0.0,16.0,Low,1.0
67,Low,right,30.0,0.0910674577036712,1.0,17.0,Low,1.0
68,Low,right,30.0,2.53513227990361,0.0,18.0,Low,1.0
69,Low,left,30.0,2.1156932366194887,1.0,19.0,Low,1.0
70,Low,right,30.0,3.8534167760879265,0.0,20.0,Low,1.0
71,Low,left,30.0,4.851692669251657,1.0,21.0,Low,1.0
72,Low,left,30.0,1.9547813822062794,0.0,22.0,Low,1.0
73,Low,left,30.0,1.8632100426992848,0.0,23.0,Low,1.0
74,Low,right,30.0,7.4623827326222925,1.0,24.0,Low,1.0
75,Low,right,30.0,-0.24960913700494736,0.0,25.0,Low,1.0
76,Low,right,30.0,5.647065192881443,0.0,26.0,Low,1.0
77,Low,left,30.0,3.0106595772543248,0.0,27.0,Low,1.0
78,Low,right,30.0,3.832992410841974,0.0,28.0,Low,1.0
79,Low,left,30.0,3.237873762128502,1.0,29.0,Low,1.0
80,Low,right,30.0,4.156446329658131,0.0,30.0,Low,1.0
81,Low,left,30.0,1.0373078724763467,0.0,31.0,Low,1.0
82,Low,left,30.0,-3.035896743785031,0.0,32.0,Low,1.0
83,Low,right,30.0,-0.8427669151167447,1.0,33.0,Low,1.0
84,Low,left,30.0,0.7540604524856189,0.0,34.0,Low,1.0
85,Low,right,30.0,3.1988010496707227,1.0,35.0,Low,1.0
86,Low,right,30.0,-0.4784833167094671,1.0,36.0,Low,1.0
87,Low,left,30.0,3.1539190115497973,1.0,37.0,Low,1.0
88,Low,right,30.0,0.9256535969378081,0.0,38.0,Low,1.0
89,Low,right,30.0,-0.8471950930718608,1.0,39.0,Low,1.0
90,Low,right,30.0,1.0097417609208699,0.0,40.0,Low,1.0
91,Low,right,30.0,1.2701241062343551,0.0,41.0,Low,1.0
92,Low,right,30.0,2.9464953474109405,1.0,42.0,Low,1.0
93,Low,left,30.0,3.5868865134943895,1.0,43.0,Low,1.0
94,Low,left,30.0,4.594563883453686,0.0,44.0,Low,1.0
95,Low,right,30.0,3.3821012060275892,0.0,45.0,Low,1.0
96,Low,right,30.0,-0.41716693673601934,0.0,46.0,Low,1.0
97,Low,left,30.0,4.905465093003103,1.0,47.0,Low,1.0
98,Low,right,30.0,3.394025370204549,1.0,48.0,Low,1.0
99,Low,left,30.0,2.167103679848546,0.0,49.0,Low,1.0
100,High,left,30.0,2.670223594887649,1.0,0.0,High,2.0
101,High,left,30.0,2.098704496754271,0.0,1.0,High,2.0
102,High,right,30.0,0.37631115696868744,0.0,2.0,High,2.0
103,High,left,30.0,2.1327851986913644,0.0,3.0,High,2.0
104,High,left,30.0,1.1873723764140522,0.0,4.0,High,2.0
105,High,right,30.0,0.12690436785759318,1.0,5.0,High,2.0
106,High,left,30.0,0.7167371079893399,0.0,6.0,High,2.0
107,High,right,30.0,2.6135339511545825,1.0,7.0,High,2.0
108,High,right,30.0,2.034313617139621,1.0,8.0,High,2.0
109,High,left,30.0,4.997313001010837,1.0,9.0,High,2.0
110,High,right,30.0,0.3405510770642799,1.0,10.0,High,2.0
111,High,left,30.0,3.1777460374677657,1.0,11.0,High,2.0
112,High,right,30.0,0.9385193710966211,1.0,12.0,High,2.0
113,High,left,30.0,5.216950189946882,0.0,13.0,High,2.0
114,High,left,30.0,0.6837050856484095,0.0,14.0,High,2.0
115,High,left,30.0,4.689758919487895,0.0,15.0,High,2.0
116,High,left,30.0,2.1678872332780994,1.0,16.0,High,2.0
117,High,right,30.0,5.078756998721635,1.0,17.0,High,2.0
118,High,left,30.0,-0.6727698421547403,1.0,18.0,High,2.0
119,High,right,30.0,4.717705296746426,1.0,19.0,High,2.0
120,High,left,30.0,1.7655964493242053,0.0,20.0,High,2.0
121,High,right,30.0,-1.2306472124998242,0.0,21.0,High,2.0
122,High,left,30.0,7.746513483141672,0.0,22.0,High,2.0
123,High,right,30.0,0.17118330602840626,0.0,23.0,High,2.0
124,High,left,30.0,5.017036156347208,0.0,24.0,High,2.0
125,High,right,30.0,6.103717178607044,0.0,25.0,High,2.0
126,High,right,30.0,-0.6840414023374675,0.0,26.0,High,2.0
127,High,right,30.0,3.9763852370031882,0.0,27.0,High,2.0
128,High,left,30.0,0.8885968786417751,1.0,28.0,High,2.0
129,High,left,30.0,0.7500440914305047,0.0,29.0,High,2.0
130,High,left,30.0,2.9233490520474525,0.0,30.0,High,2.0
131,High,left,30.0,1.5199236785395418,0.0,31.0,High,2.0
132,High,right,30.0,1.2019213138158924,0.0,32.0,High,2.0
133,High,left,30.0,3.024579217116048,1.0,33.0,High,2.0
134,High,left,30.0,1.5433988264470773,0.0,34.0,High,2.0
135,High,left,30.0,5.9777773360628785,0.0,35.0,High,2.0
136,High,right,30.0,2.9157565600635578,1.0,36.0,High,2.0
137,High,right,30.0,3.581888465444724,1.0,37.0,High,2.0
138,High,left,30.0,-1.5367434156784827,0.0,38.0,High,2.0
139,High,left,30.0,-1.5280946123915875,0.0,39.0,High,2.0
140,High,right,30.0,3.7017571462233065,0.0,40.0,High,2.0
141,High,right,30.0,0.4106411119795904,0.0,41.0,High,2.0
142,High,right,30.0,4.290719771224081,0.0,42.0,High,2.0
