,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
0,High,right,30.0,1.7968801624464448,1.0,0.0,Low,0.0
1,High,left,30.0,2.249629265389542,0.0,1.0,Low,0.0
2,High,left,30.0,3.874566072984944,1.0,2.0,Low,0.0
3,High,left,30.0,-2.440130725066828,0.0,3.0,Low,0.0
4,High,left,30.0,6.295079276136464,0.0,4.0,Low,0.0
5,High,right,30.0,3.605424149642816,1.0,5.0,Low,0.0
6,High,right,30.0,3.811083992536685,0.0,6.0,Low,0.0
7,High,right,30.0,5.540611697796658,1.0,7.0,Low,0.0
8,High,left,30.0,0.4570791790294375,0.0,8.0,Low,0.0
9,High,right,30.0,3.5082578829617725,0.0,9.0,Low,0.0
10,High,right,30.0,1.0154002578829857,0.0,10.0,Low,0.0
11,High,left,30.0,3.258876779688932,1.0,11.0,Low,0.0
12,High,right,30.0,-0.04199144019065004,0.0,12.0,Low,0.0
13,High,left,30.0,-0.9537191630228701,0.0,13.0,Low,0.0
14,High,left,30.0,2.8118142461873576,1.0,14.0,Low,0.0
15,High,right,30.0,3.396390368024557,1.0,15.0,Low,0.0
16,High,left,30.0,3.0865445995570218,1.0,16.0,Low,0.0
17,High,left,30.0,-0.884819385573377,0.0,17.0,Low,0.0
18,High,left,30.0,-2.6041292752953167,0.0,18.0,Low,0.0
19,High,right,30.0,3.399556677776616,0.0,19.0,Low,0.0
20,High,right,30.0,5.028151017606989,0.0,20.0,Low,0.0
21,High,left,30.0,4.7170202493961355,1.0,21.0,Low,0.0
22,High,right,30.0,4.388669619129364,1.0,22.0,Low,0.0
23,High,left,30.0,0.11127076457369656,0.0,23.0,Low,0.0
24,High,right,30.0,4.8940335632654985,0.0,24.0,Low,0.0
25,High,left,30.0,6.348257841225035,1.0,25.0,Low,0.0
26,High,left,30.0,2.1203049326154053,1.0,26.0,Low,0.0
27,High,right,30.0,1.0353878714414582,1.0,27.0,Low,0.0
28,High,right,30.0,-0.4270110664260507,1.0,28.0,Low,0.0
29,High,right,30.0,-1.5086081075389766,1.0,29.0,Low,0.0
30,High,right,30.0,2.379481810256608,0.0,30.0,Low,0.0
31,High,right,30.0,3.6213357295966997,0.0,31.0,Low,0.0
32,High,right,30.0,1.9241753790596907,1.0,32.0,Low,0.0
33,High,left,30.0,-1.5233947566645167,1.0,33.0,Low,0.0
34,High,left,30.0,5.318444839199771,0.0,34.0,Low,0.0
35,High,right,30.0,-0.22898699961357583,0.0,35.0,Low,0.0
36,High,right,30.0,2.715297085125144,1.0,36.0,Low,0.0
37,High,left,30.0,0.8653929463576173,1.0,37.0,Low,0.0
38,High,right,30.0,0.10258799380120331,0.0,38.0,Low,0.0
39,High,left,30.0,4.229433974799299,1.0,39.0,Low,0.0
40,High,left,30.0,0.7288651347599102,0.0,40.0,Low,0.0
41,High,right,30.0,1.4873567482837249,0.0,41.0,Low,0.0
42,High,right,30.0,-2.0133600588470504,0.0,42.0,Low,0.0
43,High,right,30.0,2.6563372614152754,0.0,43.0,Low,0.0
44,High,left,30.0,3.015659008294438,0.0,44.0,Low,0.0
45,High,left,30.0,5.817587776361445,0.0,45.0,Low,0.0
46,High,right,30.0,3.206266973805755,1.0,46.0,Low,0.0
47,High,right,30.0,0.8071329940884701,0.0,47.0,Low,0.0
48,High,left,30.0,0.05287088942937568,0.0,48.0,Low,0.0
49,High,right,30.0,-2.0625203823116713,1.0,49.0,Low,0.0
50,Low,right,30.0,2.6706846601604504,1.0,0.0,High,1.0
51,Low,right,30.0,3.267447243361838,1.0,1.0,High,1.0
52,Low,left,30.0,2.799468649959827,1.0,2.0,High,1.0
53,Low,right,30.0,1.4109661391235626,1.0,3.0,High,1.0
54,Low,left,30.0,3.1007695732017106,0.0,4.0,High,1.0
55,Low,right,30.0,3.924406545185145,0.0,5.0,High,1.0
56,Low,left,30.0,0.9872877049093745,1.0,6.0,High,1.0
57,Low,right,30.0,0.6658118099392265,1.0,7.0,High,1.0
58,Low,left,30.0,2.8510351597644297,0.0,8.0,High,1.0
59,Low,left,30.0,-0.7659333504198371,1.0,9.0,High,1.0
60,Low,right,30.0,1.9078274608462191,1.0,10.0,High,1.0
61,Low,right,30.0,-1.148584059755103,0.0,11.0,High,1.0
62,Low,left,30.0,2.2591382621095724,1.0,12.0,High,1.0
63,Low,left,30.0,2.8252705460068444,1.0,13.0,High,1.0
64,Low,right,30.0,1.614905892872391,1.0,14.0,High,1.0
65,Low,left,30.0,-0.5899375397237896,0.0,15.0,High,1.0
66,Low,left,30.0,1.8608664275882958,1.0,16.0,High,1.0
