,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
0,High,right,30.0,6.059356916214614,0.0,0.0,High,0.0
1,High,right,30.0,-0.0258237543273383,0.0,1.0,High,0.0
2,High,left,30.0,2.150021599671243,0.0,2.0,High,0.0
3,High,right,30.0,4.7365145866837945,1.0,3.0,High,0.0
4,High,left,30.0,1.7835167214139156,1.0,4.0,High,0.0
5,High,right,30.0,3.3616606782971497,1.0,5.0,High,0.0
6,High,right,30.0,0.5889256188193508,1.0,6.0,High,0.0
7,High,left,30.0,-4.800643352585838,0.0,7.0,High,0.0
8,High,left,30.0,3.445618820757452,0.0,8.0,High,0.0
9,High,right,30.0,2.710713791145062,1.0,9.0,High,0.0
10,High,left,30.0,6.135744200224655,0.0,10.0,High,0.0
11,High,right,30.0,1.5784733676897362,0.0,11.0,High,0.0
12,High,right,30.0,4.44322165203487,0.0,12.0,High,0.0
13,High,left,30.0,2.577616801885103,0.0,13.0,High,0.0
14,High,left,30.0,4.715438838374029,0.0,14.0,High,0.0
15,High,left,30.0,1.2755023534959788,1.0,15.0,High,0.0
16,High,left,30.0,0.8010671473356838,0.0,16.0,High,0.0
17,High,right,30.0,1.865027861193609,0.0,17.0,High,0.0
18,High,left,30.0,0.6425821321662988,0.0,18.0,High,0.0
19,High,right,30.0,1.360943759036441,0.0,19.0,High,0.0
20,High,right,30.0,5.663714899613035,1.0,20.0,High,0.0
21,High,right,30.0,1.8930198540498582,0.0,21.0,High,0.0
22,High,right,30.0,4.519983759342969,1.0,22.0,High,0.0
23,High,left,30.0,4.18842859940993,1.0,23.0,High,0.0
24,High,right,30.0,0.7160168386053927,0.0,24.0,High,0.0
25,High,left,30.0,5.548278254986202,1.0,25.0,High,0.0
26,High,left,30.0,-1.4865683645371779,0.0,26.0,High,0.0
27,High,right,30.0,1.1936124157262735,0.0,27.0,High,0.0
28,High,left,30.0,-0.27027871203573706,0.0,28.0,High,0.0
29,High,left,30.0,3.773108385763081,0.0,29.0,High,0.0
30,High,left,30.0,5.029741659221473,1.0,30.0,High,0.0
31,High,left,30.0,4.235834241889747,1.0,31.0,High,0.0
32,High,left,30.0,4.246382905775263,0.0,32.0,High,0.0
33,High,right,30.0,2.33385790571376,1.0,33.0,High,0.0
34,High,left,30.0,4.122324322153895,1.0,34.0,High,0.0
35,High,left,30.0,-0.30747181893648134,0.0,35.0,High,0.0
36,High,right,30.0,4.338534624443808,0.0,36.0,High,0.0
37,High,right,30.0,0.18531573971210946,0.0,37.0,High,0.0
38,High,left,30.0,5.243064196675142,0.0,38.0,High,0.0
39,High,right,30.0,1.8637756467758984,0.0,39.0,High,0.0
40,High,left,30.0,3.605840465311578,1.0,40.0,High,0.0
41,High,left,30.0,3.38702454307149,1.0,41.0,High,0.0
42,High,left,30.0,3.134174104638973,1.0,42.0,High,0.0
43,High,right,30.0,0.09349253283661962,1.0,43.0,High,0.0
44,High,left,30.0,3.7836963837250766,1.0,44.0,High,0.0
45,High,right,30.0,0.4570599203867043,0.0,45.0,High,0.0
46,High,right,30.0,1.344900184507721,0.0,46.0,High,0.0
47,High,right,30.0,-1.1038483789500746,0.0,47.0,High,0.0
48,High,right,30.0,4.891321461794666,1.0,48.0,High,0.0
49,High,left,30.0,2.263055958942008,1.0,49.0,High,0.0
50,Low,right,30.0,3.8639645826138844,1.0,0.0,High,1.0
51,Low,left,30.0,1.5807323981624413,1.0,1.0,High,1.0
52,Low,left,30.0,1.9803082407768249,0.0,2.0,High,1.0
53,Low,left,30.0,1.8676521154819445,1.0,3.0,High,1.0
54,Low,right,30.0,3.743419882652849,1.0,4.0,High,1.0
55,Low,right,30.0,-0.8916723584697401,0.0,5.0,High,1.0
56,Low,left,30.0,0.8843352568732693,1.0,6.0,High,1.0
57,Low,right,30.0,5.020168229576173,1.0,7.0,High,1.0
58,Low,right,30.0,2.2088365224019135,1.0,8.0,High,1.0
59,Low,left,30.0,4.2239297484021865,1.0,9.0,High,1.0
60,Low,left,30.0,-3.048916775175621,0.0,10.0,High,1.0
61,Low,left,30.0,-0.18413694719776985,0.0,11.0,High,1.0
62,Low,right,30.0,4.629809930921681,1.0,12.0,High,1.0
63,Low,left,30.0,1.5159613389078288,0.0,13.0,High,1.0
64,Low,right,30.0,-0.05354377708254088,1.0,14.0,High,1.0
65,Low,right,30.0,4.303650035343354,0.0,15.0,High,1.0
66,Low,left,30.0,4.011919844439953,1.0,16.0,High,1.0
67,Low,left,30.0,2.659638982908402,1.0,17.0,High,1.0
68,Low,left,30.0,6.925836260789351,1.0,18.0,High,1.0
69,Low,left,30.0,1.3541513327142345,0.0,19.0,High,1.0
