,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
0,High,left,30.0,4.460458340305587,0.0,0.0,Low,0.0
1,High,left,30.0,4.052768314581595,0.0,1.0,Low,0.0
2,High,right,30.0,4.974272984903842,1.0,2.0,Low,0.0
3,High,right,30.0,3.8678992894292485,1.0,3.0,Low,0.0
4,High,left,30.0,3.5492334340002185,0.0,4.0,Low,0.0
5,High,left,30.0,1.9020558674916432,1.0,5.0,Low,0.0
6,High,right,30.0,0.1536416256766837,1.0,6.0,Low,0.0
7,High,left,30.0,-0.14524054497935213,1.0,7.0,Low,0.0
8,High,right,30.0,-0.21843355118405516,1.0,8.0,Low,0.0
9,High,left,30.0,1.6166954653102434,0.0,9.0,Low,0.0
10,High,right,30.0,1.119607911445004,0.0,10.0,Low,0.0
11,High,right,30.0,3.6297864452648545,1.0,11.0,Low,0.0
12,High,left,30.0,1.4059510991237407,0.0,12.0,Low,0.0
13,High,left,30.0,3.4924697328217937,0.0,13.0,Low,0.0
14,High,left,30.0,1.2880158067920537,0.0,14.0,Low,0.0
15,High,left,30.0,-1.614013124821298,1.0,15.0,Low,0.0
16,High,left,30.0,3.2951220028275747,0.0,16.0,Low,0.0
17,High,right,30.0,2.742041012335987,0.0,17.0,Low,0.0
18,High,right,30.0,4.905912683057801,0.0,18.0,Low,0.0
19,High,left,30.0,3.1728416335517373,1.0,19.0,Low,0.0
20,High,right,30.0,3.675648934034628,1.0,20.0,Low,0.0
21,High,left,30.0,2.990498089958881,0.0,21.0,Low,0.0
22,High,left,30.0,3.9538172953180535,1.0,22.0,Low,0.0
23,High,left,30.0,1.2283781027849572,0.0,23.0,Low,0.0
24,High,left,30.0,0.7033800212747303,0.0,24.0,Low,0.0
25,High,left,30.0,2.402554604066017,0.0,25.0,Low,0.0
26,High,right,30.0,0.7348307844818518,1.0,26.0,Low,0.0
27,High,right,30.0,2.7675881680341488,0.0,27.0,Low,0.0
28,High,right,30.0,1.3883168967671375,0.0,28.0,Low,0.0
29,High,left,30.0,2.3104481579704914,1.0,29.0,Low,0.0
30,High,left,30.0,0.021296998449128912,1.0,30.0,Low,0.0
31,High,left,30.0,2.9122365584775514,1.0,31.0,Low,0.0
32,High,left,30.0,3.629621465221125,1.0,32.0,Low,0.0
33,High,right,30.0,5.37274772057874,0.0,33.0,Low,0.0
34,High,right,30.0,4.843746194987544,1.0,34.0,Low,0.0
35,High,right,30.0,0.3709888073379374,1.0,35.0,Low,0.0
36,High,right,30.0,0.6850443822451033,0.0,36.0,Low,0.0
37,High,right,30.0,1.6261004875381786,0.0,37.0,Low,0.0
38,High,right,30.0,-0.09438762299944403,1.0,38.0,Low,0.0
39,High,left,30.0,0.5286429150435111,1.0,39.0,Low,0.0
40,High,right,30.0,1.8084421496199672,1.0,40.0,Low,0.0
41,High,right,30.0,3.9686561028522,0.0,41.0,Low,0.0
42,High,left,30.0,4.391038300166274,0.0,42.0,Low,0.0
43,High,left,30.0,2.052994863632641,0.0,43.0,Low,0.0
44,High,left,30.0,0.931153555999974,0.0,44.0,Low,0.0
45,High,left,30.0,1.571348221130915,0.0,45.0,Low,0.0
46,High,right,30.0,1.0485402929246184,1.0,46.0,Low,0.0
47,High,right,30.0,2.3993108300358754,1.0,47.0,Low,0.0
48,High,left,30.0,2.4114771905632204,1.0,48.0,Low,0.0
49,High,left,30.0,3.1812006701054645,0.0,49.0,Low,0.0
50,Low,left,30.0,3.3639999012473343,1.0,0.0,High,1.0
51,Low,right,30.0,-0.44108574161488834,1.0,1.0,High,1.0
52,Low,left,30.0,-0.2683077619041121,0.0,2.0,High,1.0
53,Low,left,30.0,1.8180473629417335,1.0,3.0,High,1.0
54,Low,right,30.0,4.130398524598741,1.0,4.0,High,1.0
55,Low,right,30.0,1.8689412141849164,0.0,5.0,High,1.0
56,Low,right,30.0,-0.11889444969805285,0.0,6.0,High,1.0
57,Low,right,30.0,0.7936648741123578,1.0,7.0,High,1.0
58,Low,right,30.0,3.988937332397615,0.0,8.0,High,1.0
59,Low,right,30.0,1.4675069328967771,0.0,9.0,High,1.0
60,Low,right,30.0,3.244600251152402,1.0,10.0,High,1.0
61,Low,left,30.0,5.9426808155197,1.0,11.0,High,1.0
62,Low,right,30.0,5.507651730638507,1.0,12.0,High,1.0
63,Low,right,30.0,3.906498231380411,1.0,13.0,High,1.0
64,Low,right,30.0,-0.05022039417706492,0.0,14.0,High,1.0
65,Low,left,30.0,0.6268270478762181,0.0,15.0,High,1.0
66,Low,right,30.0,-0.12955507758253915,1.0,16.0,High,1.0
67,Low,left,30.0,5.758526003510733,0.0,17.0,High,1.0
68,Low,right,30.0,-0.7215334213995326,1.0,18.0,High,1.0
69,Low,right,30.0,3.5432316830785657,1.0,19.0,High,1.0
70,Low,left,30.0,0.49348292463870025,0.0,20.0,High,1.0
71,Low,right,30.0,4.303486805282283,0.0,21.0,High,1.0
72,Low,right,30.0,-0.26299519375010316,0.0,22.0,High,1.0
73,Low,left,30.0,1.2628939151722083,1.0,23.0,High,1.0
74,Low,left,30.0,0.026619378593724097,0.0,24.0,High,1.0
75,Low,left,30.0,2.152051933704046,0.0,25.0,High,1.0
76,Low,right,30.0,2.2184686142708916,1.0,26.0,High,1.0
77,Low,right,30.0,2.031559330049006,1.0,27.0,High,1.0
78,Low,left,30.0,0.02057408145973194,0.0,28.0,High,1.0
79,Low,left,30.0,6.797593555655258,1.0,29.0,High,1.0
80,Low,right,30.0,2.851664652597736,0.0,30.0,High,1.0
81,Low,left,30.0,2.7130044477243906,1.0,31.0,High,1.0
82,Low,right,30.0,1.385296266822901,0.0,32.0,High,1.0
83,Low,left,30.0,2.1577133584760917,0.0,33.0,High,1.0
84,Low,right,30.0,1.0291474270838485,1.0,34.0,High,1.0
85,Low,right,30.0,4.095452636092204,1.0,35.0,High,1.0
86,Low,left,30.0,1.7166349230322466,0.0,36.0,High,1.0
87,Low,right,30.0,3.7242060550840037,0.0,37.0,High,1.0
88,Low,right,30.0,-1.068366423739005,1.0,38.0,High,1.0
89,Low,right,30.0,0.04887840504227148,1.0,39.0,High,1.0
90,Low,left,30.0,2.745295637956481,0.0,40.0,High,1.0
91,Low,right,30.0,-2.0426317599134753,0.0,41.0,High,1.0
92,Low,right,30.0,3.9246740352597183,1.0,42.0,High,1.0
93,Low,left,30.0,2.5033532596903916,1.0,43.0,High,1.0
94,Low,right,30.0,2.206297555259572,0.0,44.0,High,1.0
95,Low,left,30.0,2.6073681952445504,0.0,45.0,High,1.0
96,Low,right,30.0,3.626295567073212,1.0,46.0,High,1.0
97,Low,right,30.0,6.508214806438195,0.0,47.0,High,1.0
98,Low,left,30.0,2.7758939154309847,1.0,48.0,High,1.0
99,Low,right,30.0,-0.3915845479737703,1.0,49.0,High,1.0
100,High,left,60.0,3.0441992808044787,1.0,0.0,Low,2.0
101,High,left,60.0,3.6781270608626,1.0,1.0,Low,2.0
102,High,right,60.0,2.371765005904949,1.0,2.0,Low,2.0
103,High,right,60.0,5.162305109734697,0.0,3.0,Low,2.0
104,High,right,60.0,2.4269925191827695,0.0,4.0,Low,2.0
105,High,right,60.0,1.8988510386150481,0.0,5.0,Low,2.0
106,High,left,60.0,5.547936470961627,0.0,6.0,Low,2.0
107,High,right,60.0,2.2933012611473416,1.0,7.0,Low,2.0
108,High,left,60.0,3.2107531217773966,1.0,8.0,Low,2.0
109,High,right,60.0,0.7661881308461036,0.0,9.0,Low,2.0
110,High,right,60.0,-0.32364459211612906,0.0,10.0,Low,2.0
111,High,left,60.0,0.7807207145849553,1.0,11.0,Low,2.0
112,High,left,60.0,-1.3939396268646738,0.0,12.0,Low,2.0
113,High,right,60.0,6.864652594293645,0.0,13.0,Low,2.0
114,High,left,60.0,3.954716518934579,1.0,14.0,Low,2.0
115,High,right,60.0,3.0595899879644586,1.0,15.0,Low,2.0
116,High,right,60.0,1.5032876585239254,1.0,16.0,Low,2.0
117,High,left,60.0,2.586899077805186,0.0,17.0,Low,2.0
118,High,left,60.0,-1.1886427937797117,1.0,18.0,Low,2.0
119,High,right,60.0,6.368230597235601,0.0,19.0,Low,2.0
120,High,left,60.0,-3.213773553292676,0.0,20.0,Low,2.0
121,High,left,60.0,4.056933161150558,1.0,21.0,Low,2.0
122,High,left,60.0,-2.1803706653523154,0.0,22.0,Low,2.0
123,High,left,60.0,-0.6155871267440727,0.0,23.0,Low,2.0
124,High,left,60.0,0.3294289800858854,0.0,24.0,Low,2.0
125,High,left,60.0,1.6094571013046906,1.0,25.0,Low,2.0
126,High,right,60.0,-0.5355545881091603,1.0,26.0,Low,2.0
127,High,left,60.0,-1.5485529707752899,1.0,27.0,Low,2.0
128,High,right,60.0,1.5900807074963623,0.0,28.0,Low,2.0
129,High,left,60.0,1.4893032598001281,0.0,29.0,Low,2.0
130,High,right,60.0,1.3186185813327447,0.0,30.0,Low,2.0
131,High,left,60.0,-0.1303567587115022,0.0,31.0,Low,2.0
132,High,right,60.0,0.8535448819888259,0.0,32.0,Low,2.0
133,High,right,60.0,0.8080096304167106,1.0,33.0,Low,2.0
134,High,left,60.0,1.7818399743397162,0.0,34.0,Low,2.0
135,High,left,60.0,4.929492755243221,0.0,35.0,Low,2.0
136,High,left,60.0,1.6721397476080748,0.0,36.0,Low,2.0
137,High,left,60.0,3.084185037393159,1.0,37.0,Low,2.0
138,High,right,60.0,1.1755934854231258,1.0,38.0,Low,2.0
139,High,right,60.0,4.339039044067517,1.0,39.0,Low,2.0
140,High,right,60.0,1.5219578072150974,0.0,40.0,Low,2.0
141,High,right,60.0,4.459506253570965,0.0,41.0,Low,2.0
142,High,right,60.0,-0.5274857834966236,0.0,42.0,Low,2.0
143,High,right,60.0,3.578784956728339,1.0,43.0,Low,2.0
144,High,right,60.0,1.7333370293980295,1.0,44.0,Low,2.0
145,High,right,60.0,-0.7773296913982128,1.0,45.0,Low,2.0
146,High,right,60.0,3.648893551656751,0.0,46.0,Low,2.0
147,High,right,60.0,3.044417928917803,0.0,47.0,Low,2.0
148,High,right,60.0,-0.7704994498091264,1.0,48.0,Low,2.0
149,High,right,60.0,1.2763052899179586,1.0,49.0,Low,2.0
150,Low,left,60.0,6.613018788577177,1.0,0.0,High,3.0
151,Low,right,60.0,0.8552946584295542,1.0,1.0,High,3.0
152,Low,right,60.0,2.9773337225120526,0.0,2.0,High,3.0
153,Low,right,60.0,3.023886499239386,0.0,3.0,High,3.0
154,Low,right,60.0,-0.5013941650065927,1.0,4.0,High,3.0
155,Low,right,60.0,4.219777898508583,1.0,5.0,High,3.0
156,Low,left,60.0,2.0213182092311763,0.0,6.0,High,3.0
157,Low,right,60.0,2.833107480941825,1.0,7.0,High,3.0
158,Low,right,60.0,-1.4761070797479214,1.0,8.0,High,3.0
159,Low,left,60.0,-2.802945806441053,1.0,9.0,High,3.0
160,Low,right,60.0,0.9131197398601146,1.0,10.0,High,3.0
161,Low,right,60.0,1.1887088068874425,0.0,11.0,High,3.0
162,Low,right,60.0,6.195397471272118,0.0,12.0,High,3.0
163,Low,left,60.0,0.036552303765524874,1.0,13.0,High,3.0
164,Low,right,60.0,3.2064420919110805,0.0,14.0,High,3.0
165,Low,left,60.0,1.171518698266274,1.0,15.0,High,3.0
166,Low,right,60.0,1.9474360196151959,1.0,16.0,High,3.0
167,Low,left,60.0,2.626685828772121,0.0,17.0,High,3.0
168,Low,right,60.0,0.4535301837243564,0.0,18.0,High,3.0
169,Low,right,60.0,2.0122191530610047,0.0,19.0,High,3.0
170,Low,right,60.0,4.7278175094832395,0.0,20.0,High,3.0
171,Low,right,60.0,2.877310391538598,0.0,21.0,High,3.0
172,Low,right,60.0,2.1064910575260627,1.0,22.0,High,3.0
173,Low,right,60.0,1.3818846710472985,1.0,23.0,High,3.0
174,Low,right,60.0,2.2932501668705747,1.0,24.0,High,3.0
175,Low,left,60.0,1.350038517470349,0.0,25.0,High,3.0
176,Low,left,60.0,2.2416932804688474,1.0,26.0,High,3.0
177,Low,right,60.0,5.7148705732085645,0.0,27.0,High,3.0
178,Low,right,60.0,0.07883733344695365,0.0,28.0,High,3.0
179,Low,left,60.0,-1.1739040267166228,0.0,29.0,High,3.0
180,Low,right,60.0,0.45627504172645683,1.0,30.0,High,3.0
181,Low,left,60.0,5.172966646574615,0.0,31.0,High,3.0
182,Low,left,60.0,1.1064952841383764,1.0,32.0,High,3.0
183,Low,right,60.0,0.7581485899618825,1.0,33.0,High,3.0
184,Low,left,60.0,-1.8331069124612842,0.0,34.0,High,3.0
185,Low,left,60.0,2.2209477315872155,1.0,35.0,High,3.0
186,Low,left,60.0,1.51648132233747,0.0,36.0,High,3.0
187,Low,right,60.0,2.5632365091987146,0.0,37.0,High,3.0
188,Low,right,60.0,3.1964640347847793,1.0,38.0,High,3.0
189,Low,right,60.0,3.074191933953097,0.0,39.0,High,3.0
190,Low,left,60.0,5.305759086499723,0.0,40.0,High,3.0
191,Low,left,60.0,0.5381114862407137,0.0,41.0,High,3.0
192,Low,left,60.0,2.806226963715467,1.0,42.0,High,3.0
193,Low,left,60.0,-0.675533008392327,0.0,43.0,High,3.0
194,Low,left,60.0,2.022921784266887,0.0,44.0,High,3.0
195,Low,right,60.0,6.549259605852049,0.0,45.0,High,3.0
196,Low,left,60.0,3.666233740040915,1.0,46.0,High,3.0
197,Low,right,60.0,1.5083515585519172,0.0,47.0,High,3.0
198,Low,right,60.0,4.573720692930935,0.0,48.0,High,3.0
199,Low,left,60.0,2.120201096623745,1.0,49.0,High,3.0
200,High,left,90.0,1.815814917110777,0.0,0.0,Low,4.0
201,High,right,90.0,1.5173013012446586,1.0,1.0,Low,4.0
202,High,right,90.0,5.777272232649079,0.0,2.0,Low,4.0
203,High,right,90.0,-2.6203244497205422,0.0,3.0,Low,4.0
204,High,right,90.0,-0.1218395407483791,0.0,4.0,Low,4.0
205,High,left,90.0,-0.03638562692312863,1.0,5.0,Low,4.0
206,High,left,90.0,2.631594745552608,1.0,6.0,Low,4.0
207,High,right,90.0,1.7160739360205806,1.0,7.0,Low,4.0
208,High,left,90.0,1.997787993835202,0.0,8.0,Low,4.0
209,High,left,90.0,2.622396452400558,0.0,9.0,Low,4.0
210,High,left,90.0,-0.2592249647471583,1.0,10.0,Low,4.0
211,High,left,90.0,2.880284676039464,0.0,11.0,Low,4.0
212,High,left,90.0,-1.0815274264988344,1.0,12.0,Low,4.0
213,High,right,90.0,-1.5607862779038206,0.0,13.0,Low,4.0
214,High,left,90.0,1.0388659860521379,0.0,14.0,Low,4.0
215,High,right,90.0,3.0432123424297783,0.0,15.0,Low,4.0
216,High,left,90.0,3.432297194348199,1.0,16.0,Low,4.0
217,High,right,90.0,2.815364752512579,0.0,17.0,Low,4.0
218,High,right,90.0,3.633942489146216,1.0,18.0,Low,4.0
219,High,left,90.0,3.132286211560103,0.0,19.0,Low,4.0
220,High,right,90.0,1.4351028019419,0.0,20.0,Low,4.0
221,High,left,90.0,3.6774590495986574,1.0,21.0,Low,4.0
222,High,right,90.0,2.1456665967760022,0.0,22.0,Low,4.0
223,High,right,90.0,2.0145455843885713,0.0,23.0,Low,4.0
224,High,right,90.0,2.18163933900708,0.0,24.0,Low,4.0
225,High,right,90.0,3.0347016748988893,1.0,25.0,Low,4.0
226,High,right,90.0,2.33972237481859,0.0,26.0,Low,4.0
227,High,left,90.0,3.430757181656101,1.0,27.0,Low,4.0
228,High,left,90.0,1.695057353956167,1.0,28.0,Low,4.0
229,High,left,90.0,1.7567839915698262,1.0,29.0,Low,4.0
230,High,left,90.0,-1.8872619448504107,1.0,30.0,Low,4.0
231,High,right,90.0,0.046437871690188315,0.0,31.0,Low,4.0
232,High,left,90.0,0.7936773712067853,1.0,32.0,Low,4.0
233,High,right,90.0,0.6949385151781104,1.0,33.0,Low,4.0
234,High,right,90.0,1.0829550915839405,1.0,34.0,Low,4.0
235,High,right,90.0,3.3489473963522256,0.0,35.0,Low,4.0
236,High,left,90.0,-1.5876224753984691,0.0,36.0,Low,4.0
237,High,left,90.0,4.666443852937956,1.0,37.0,Low,4.0
238,High,left,90.0,3.2100731398670836,0.0,38.0,Low,4.0
239,High,right,90.0,2.654135769032913,0.0,39.0,Low,4.0
240,High,right,90.0,1.962755832975108,1.0,40.0,Low,4.0
241,High,right,90.0,0.2442104385263255,0.0,41.0,Low,4.0
242,High,right,90.0,0.52406903785322,1.0,42.0,Low,4.0
243,High,left,90.0,3.7424793680505184,0.0,43.0,Low,4.0
244,High,right,90.0,3.4865099668349324,1.0,44.0,Low,4.0
245,High,right,90.0,5.9887412338038395,1.0,45.0,Low,4.0
246,High,right,90.0,-0.3198662057253605,1.0,46.0,Low,4.0
247,High,right,90.0,-0.13767334341689885,1.0,47.0,Low,4.0
248,High,left,90.0,1.4556211706344735,0.0,48.0,Low,4.0
249,High,right,90.0,-0.029783205435907734,1.0,49.0,Low,4.0
250,Low,right,90.0,-0.02244146924755297,0.0,0.0,High,5.0
251,Low,right,90.0,4.106625101606111,1.0,1.0,High,5.0
252,Low,right,90.0,0.5978425113844297,0.0,2.0,High,5.0
253,Low,right,90.0,0.31834416605462224,0.0,3.0,High,5.0
254,Low,right,90.0,0.9041046302135265,0.0,4.0,High,5.0
255,Low,left,90.0,5.872729615548841,0.0,5.0,High,5.0
256,Low,left,90.0,2.336334295523325,0.0,6.0,High,5.0
257,Low,right,90.0,2.643041435146655,0.0,7.0,High,5.0
258,Low,left,90.0,-1.0788982378895229,0.0,8.0,High,5.0
259,Low,right,90.0,5.160883381390161,0.0,9.0,High,5.0
