,Arousal,KeyPressed,LearningTime,RT,Response,TrialNumber,Valence,nBlock
0,High,right,30.0,1.7600348311821152,1.0,0.0,Low,0.0
1,High,left,30.0,2.437172165344587,0.0,1.0,Low,0.0
2,High,right,30.0,1.751755556896189,0.0,2.0,Low,0.0
3,High,left,30.0,2.4852386819467913,1.0,3.0,Low,0.0
4,High,right,30.0,0.6166627067455182,1.0,4.0,Low,0.0
5,High,right,30.0,2.4340494068848653,0.0,5.0,Low,0.0
6,High,left,30.0,-1.5852721999050405,0.0,6.0,Low,0.0
7,High,left,30.0,3.039922744257773,0.0,7.0,Low,0.0
8,High,right,30.0,6.111346602848844,1.0,8.0,Low,0.0
9,High,right,30.0,-0.3833079208461645,0.0,9.0,Low,0.0
10,High,right,30.0,0.036549481839360354,0.0,10.0,Low,0.0
11,High,left,30.0,3.3328139009539086,0.0,11.0,Low,0.0
12,High,right,30.0,4.186306875038007,0.0,12.0,Low,0.0
13,High,right,30.0,-0.7518229835512655,1.0,13.0,Low,0.0
14,High,right,30.0,6.159325095477072,1.0,14.0,Low,0.0
15,High,right,30.0,2.187224358629698,0.0,15.0,Low,0.0
16,High,right,30.0,1.462963389860739,1.0,16.0,Low,0.0
17,High,left,30.0,0.4944352569775994,1.0,17.0,Low,0.0
18,High,right,30.0,0.14923857023819087,1.0,18.0,Low,0.0
19,High,left,30.0,0.3969652731598352,1.0,19.0,Low,0.0
20,High,right,30.0,0.8982599615221325,1.0,20.0,Low,0.0
21,High,right,30.0,0.950732936645743,0.0,21.0,Low,0.0
22,High,left,30.0,1.4731391059550325,1.0,22.0,Low,0.0
23,High,left,30.0,2.3094103039047233,0.0,23.0,Low,0.0
24,High,right,30.0,2.0507323023042865,0.0,24.0,Low,0.0
25,High,left,30.0,-0.5837269876804396,0.0,25.0,Low,0.0
26,High,left,30.0,1.0401969802833755,0.0,26.0,Low,0.0
27,High,left,30.0,2.4331854715721333,0.0,27.0,Low,0.0
28,High,left,30.0,1.629504420188594,0.0,28.0,Low,0.0
29,High,right,30.0,1.8000463346121556,0.0,29.0,Low,0.0
30,High,right,30.0,3.1366262193890533,0.0,30.0,Low,0.0
31,High,right,30.0,2.813296045583354,1.0,31.0,Low,0.0
32,High,right,30.0,2.382668936838254,1.0,32.0,Low,0.0
33,High,right,30.0,5.1245713042269125,0.0,33.0,Low,0.0
34,High,left,30.0,4.886243598276744,1.0,34.0,Low,0.0
35,High,right,30.0,1.8616785547910921,1.0,35.0,Low,0.0
36,High,right,30.0,2.7255503205233937,0.0,36.0,Low,0.0
37,High,right,30.0,-0.6328798984187276,0.0,37.0,Low,0.0
38,High,left,30.0,1.479875799860632,0.0,38.0,Low,0.0
39,High,left,30.0,1.6512828763938778,1.0,39.0,Low,0.0
40,High,right,30.0,6.219894369543903,1.0,40.0,Low,0.0
41,High,right,30.0,-1.2202263189626354,0.0,41.0,Low,0.0
42,High,right,30.0,2.1615660318908736,1.0,42.0,Low,0.0
43,High,left,30.0,1.8366327335753159,0.0,43.0,Low,0.0
44,High,right,30.0,3.1811036217333637,1.0,44.0,Low,0.0
45,High,left,30.0,3.8070710574346447,1.0,45.0,Low,0.0
46,High,right,30.0,4.253418064061471,0.0,46.0,Low,0.0
47,High,left,30.0,1.8297186500299656,1.0,47.0,Low,0.0
48,High,right,30.0,-1.7935624901350988,0.0,48.0,Low,0.0
49,High,right,30.0,5.397585605074897,0.0,49.0,Low,0.0
50,Low,left,30.0,1.42709362851462,1.0,0.0,High,1.0
51,Low,right,30.0,2.1037887661201955,1.0,1.0,High,1.0
52,Low,left,30.0,1.4087122366403724,1.0,2.0,High,1.0
53,Low,left,30.0,1.2899126565082248,1.0,3.0,High,1.0
54,Low,right,30.0,5.24488218478948,1.0,4.0,High,1.0
55,Low,left,30.0,5.118809519087819,1.0,5.0,High,1.0
56,Low,right,30.0,4.831881831880663,0.0,6.0,High,1.0
57,Low,right,30.0,3.2566625590584892,0.0,7.0,High,1.0
58,Low,left,30.0,-0.7899082844648722,1.0,8.0,High,1.0
59,Low,right,30.0,0.37855915814132013,0.0,9.0,High,1.0
60,Low,left,30.0,4.809228201348208,1.0,10.0,High,1.0
61,Low,left,30.0,2.3417003765031024,0.0,11.0,High,1.0
62,Low,left,30.0,1.383066824374859,1.0,12.0,High,1.0
63,Low,right,30.0,1.5039710933911437,0.0,13.0,High,1.0
64,Low,left,30.0,7.357909986231361,0.0,14.0,High,1.0
65,Low,right,30.0,0.861375813336124,1.0,15.0,High,1.0
66,Low,right,30.0,3.6919097807235266,1.0,16.0,High,1.0
67,Low,right,30.0,5.560231828323538,1.0,17.0,High,1.0
68,Low,left,30.0,4.787824182263703,1.0,18.0,High,1.0
69,Low,left,30.0,1.3345396104312517,0.0,19.0,High,1.0
70,Low,left,30.0,2.1805890017144556,1.0,20.0,High,1.0
71,Low,left,30.0,2.4644390638062754,1.0,21.0,High,1.0
72,Low,right,30.0,-2.544679150301123,1.0,22.0,High,1.0
73,Low,left,30.0,5.070089240144496,0.0,23.0,High,1.0
74,Low,left,30.0,5.8513419898226005,0.0,24.0,High,1.0
75,Low,left,30.0,2.689248646724163,1.0,25.0,High,1.0
76,Low,right,30.0,1.370191848045729,1.0,26.0,High,1.0
77,Low,left,30.0,4.538109442255482,1.0,27.0,High,1.0
78,Low,right,30.0,0.3908868834609345,1.0,28.0,High,1.0
79,Low,left,30.0,-2.2411016804604986,0.0,29.0,High,1.0
80,Low,left,30.0,2.74910691314671,0.0,30.0,High,1.0
81,Low,left,30.0,1.6613095719493503,1.0,31.0,High,1.0
82,Low,right,30.0,3.615676113779495,0.0,32.0,High,1.0
83,Low,left,30.0,2.5297268498059275,0.0,33.0,High,1.0
84,Low,right,30.0,1.4938405387399956,0.0,34.0,High,1.0
85,Low,right,30.0,4.619467266412867,1.0,35.0,High,1.0
86,Low,left,30.0,3.1311361769738775,1.0,36.0,High,1.0
87,Low,right,30.0,1.9507168321388388,0.0,37.0,High,1.0
88,Low,left,30.0,1.2365714161031804,1.0,38.0,High,1.0
89,Low,right,30.0,4.514627267277821,0.0,39.0,High,1.0
90,Low,right,30.0,1.2429831652959504,0.0,40.0,High,1.0
91,Low,left,30.0,5.655888903964614,0.0,41.0,High,1.0
92,Low,left,30.0,2.1551634743322463,0.0,42.0,High,1.0
93,Low,right,30.0,3.0399850715678163,0.0,43.0,High,1.0
94,Low,right,30.0,3.910818063090202,0.0,44.0,High,1.0
95,Low,left,30.0,4.104787207769338,1.0,45.0,High,1.0
96,Low,right,30.0,2.4062619439912756,0.0,46.0,High,1.0
97,Low,right,30.0,1.8539230329531415,0.0,47.0,High,1.0
98,Low,right,30.0,3.307067836156243,1.0,48.0,High,1.0
99,Low,right,30.0,2.063543269574076,0.0,49.0,High,1.0
100,High,left,30.0,1.06264854050132,0.0,0.0,High,2.0
101,High,left,30.0,5.4875771822814885,1.0,1.0,High,2.0
102,High,left,30.0,4.379602955056249,1.0,2.0,High,2.0
103,High,left,30.0,1.9526354198743494,0.0,3.0,High,2.0
104,High,right,30.0,-0.09025939965721519,0.0,4.0,High,2.0
105,High,right,30.0,-2.732036138774389,1.0,5.0,High,2.0
106,High,right,30.0,2.128930512137671,1.0,6.0,High,2.0
107,High,left,30.0,0.5802180140468838,0.0,7.0,High,2.0
108,High,left,30.0,-1.0313246504192692,0.0,8.0,High,2.0
109,High,left,30.0,-0.6672162914747393,0.0,9.0,High,2.0
110,High,left,30.0,3.1624572130834916,1.0,10.0,High,2.0
111,High,right,30.0,2.0241640997798815,1.0,11.0,High,2.0
112,High,right,30.0,3.8594266837246733,0.0,12.0,High,2.0
113,High,left,30.0,0.0745360499573291,0.0,13.0,High,2.0
114,High,left,30.0,4.579159981310581,0.0,14.0,High,2.0
115,High,left,30.0,1.9555004144901496,1.0,15.0,High,2.0
116,High,right,30.0,-3.085771506434705,0.0,16.0,High,2.0
117,High,right,30.0,1.7768351482411822,0.0,17.0,High,2.0
118,High,right,30.0,2.6278628378943365,0.0,18.0,High,2.0
119,High,left,30.0,1.0657529138108284,0.0,19.0,High,2.0
120,High,right,30.0,-1.6917384349591744,1.0,20.0,High,2.0
121,High,left,30.0,-1.4432365046722038,1.0,21.0,High,2.0
122,High,right,30.0,-0.32198615619559323,0.0,22.0,High,2.0
123,High,left,30.0,0.8770743367116298,0.0,23.0,High,2.0
124,High,right,30.0,5.30118925586721,1.0,24.0,High,2.0
125,High,left,30.0,0.8100537849190541,0.0,25.0,High,2.0
126,High,left,30.0,0.6853330460753682,1.0,26.0,High,2.0
127,High,left,30.0,-0.9856596319030473,0.0,27.0,High,2.0
128,High,right,30.0,2.456135329261331,1.0,28.0,High,2.0
129,High,right,30.0,0.9817889294655392,1.0,29.0,High,2.0
130,High,right,30.0,2.098914435467769,0.0,30.0,High,2.0
131,High,left,30.0,2.230284236749977,0.0,31.0,High,2.0
132,High,left,30.0,-0.7372533442778932,0.0,32.0,High,2.0
133,High,right,30.0,2.848744126181619,1.0,33.0,High,2.0
134,High,left,30.0,-0.28810235044641086,1.0,34.0,High,2.0
135,High,left,30.0,2.868199143826181,1.0,35.0,High,2.0
136,High,left,30.0,3.6298612104084302,1.0,36.0,High,2.0
137,High,right,30.0,5.259296923651384,0.0,37.0,High,2.0
138,High,left,30.0,2.4282045254038427,1.0,38.0,High,2.0
139,High,right,30.0,5.099719275576337,1.0,39.0,High,2.0
140,High,right,30.0,-0.6385478518385925,0.0,40.0,High,2.0
141,High,left,30.0,0.5851200822497271,1.0,41.0,High,2.0
142,High,right,30.0,1.4649599608059583,1.0,42.0,High,2.0
143,High,left,30.0,-0.5167222913747362,1.0,43.0,High,2.0
144,High,left,30.0,4.040503932005549,0.0,44.0,High,2.0
145,High,left,30.0,4.420680360248246,1.0,45.0,High,2.0
146,High,right,30.0,3.662889915048561,1.0,46.0,High,2.0
147,High,right,30.0,2.9986910008415615,1.0,47.0,High,2.0
148,High,left,30.0,-2.238134515430209,0.0,48.0,High,2.0
149,High,left,30.0,1.6366476474293201,0.0,49.0,High,2.0
150,Low,right,60.0,3.9298903798206792,0.0,0.0,High,3.0
151,Low,left,60.0,0.2499553311183056,0.0,1.0,High,3.0
152,Low,right,60.0,0.6323612482020561,0.0,2.0,High,3.0
153,Low,left,60.0,3.695023958134014,1.0,3.0,High,3.0
154,Low,left,60.0,2.6435397311562183,0.0,4.0,High,3.0
