mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.094444444,-0.162037037,1,0,0,0.094444444,-0.162037037,1,0,0,0.094444444,-0.162037037,1,0,0,0.094444444,-0.162037037,1,0,0,5,4.903000116,5,2.823999882,1,0,1200,719,1,1199,western,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.43200016,2,2.493000031,1,0,1200,1069,1,1199,defeat,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.052999973,3,1.14199996,1,0,1200,587,1,1199,dissolve,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.486999989,2,2.698999882,1,0,1200,363,1,1199,dumb,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.984999895,8,1.361999989,1,0,1200,73,1,1199,rhythm,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.503000021,1,0.88499999,1,0,1200,1013,1,1199,guilty,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.735999823,8,2.092000008,1,0,1200,185,1,1199,flirt,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,4.269000053,8,0.441999912,1,0,1200,276,1,1199,pastry,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2,5,0.545000076,1,0,1200,737,1,1199,lamb,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,4.386000156,7,1.234000206,1,0,1200,898,1,1199,kindness,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.778000116,8,0.638000011,1,0,1200,247,1,1199,graduate,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.256000042,6,1.789999962,1,0,1200,102,1,1199,motorcycle,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,4.488999844,8,2.11500001,1,0,1200,896,1,1199,cuddle,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.460000038,5,0.723999977,1,0,1200,2,1,1199,zealous,11115,2019-10-28_09h09.31.416,SurveyExpMetaMem,3.2.3,Win32,60
