mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
-0.106481402,0.013888874,1,0,0,-0.317592576,-0.245370393,1,0,0,0.326851888,-0.173148168,1,0,0,0.326851888,-0.173148168,1,0,0,5,10.8440001,4,12.20799994,1,0,1200,1064,1,1199,sinful,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.664999962,6,1.927999973,1,0,1200,671,1,1199,windmill,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,8.394999981,3,2.318000078,1,0,1200,1092,1,1199,rattlesnake,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,8.277999878,5,0.213000059,1,0,1200,312,1,1199,stench,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.190000057,8,1.73300004,1,0,1200,236,1,1199,amaze,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,3.725999832,5,4.857000113,1,0,1200,1151,1,1199,drama,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.726999998,9,1.835000038,1,0,1200,146,1,1199,congratulations,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,3.674000025,3,1.967999935,1,0,1200,475,1,1199,nameless,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,6.498999834,8,1.71999979,1,0,1200,124,1,1199,honeymoon,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.402000189,5,2.460999966,1,0,1200,700,1,1199,frog,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.813999891,5,0.802999973,1,0,1200,212,1,1199,belief,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,2.61500001,7,1.994999886,1,0,1200,31,1,1199,brownie,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.993999958,5,0.39199996,1,0,1200,325,1,1199,disability,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,3.996000051,2,2.963999987,1,0,1200,355,1,1199,graveyard,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.850999832,9,2.303000212,1,0,1200,287,1,1199,optimistic,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.353000164,9,1.237999916,1,0,1200,47,1,1199,enjoy,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.998000145,7,1.357000113,1,0,1200,224,1,1199,strengthen,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,2.976999998,7,3.963999987,1,0,1200,894,1,1199,sunset,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.049000025,5,0.236000061,1,0,1200,935,1,1199,despise,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.116000175,5,0.203999996,1,0,1200,418,1,1199,cheapskate,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.375999928,5,0.246999979,1,0,1200,865,1,1199,bliss,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.941999912,7,1.417999983,1,0,1200,245,1,1199,beach,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.621999979,5,0.503000021,1,0,1200,469,1,1199,resent,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,4.325000048,7,2.111000061,1,0,1200,210,1,1199,elephant,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.43599987,7,0.546999931,1,0,1200,851,1,1199,cool,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.608999968,3,1.411000013,1,0,1200,1082,1,1199,hazard,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.255000114,2,1.279999971,1,0,1200,1073,1,1199,bitch,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.582000017,4,3.766000032,1,0,1200,1186,1,1199,goddamn,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.618000031,3,1.769000053,1,0,1200,1027,1,1199,criticism,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.52699995,5,1.375,1,0,1200,410,1,1199,tarnish,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.132999897,5,0.970000029,1,0,1200,786,1,1199,afternoon,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.356999874,4,0.362999916,1,0,1200,154,1,1199,race,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.683000088,4,0.291000128,1,0,1200,1111,1,1199,bruise,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,9.679000139,5,0.303999901,1,0,1200,1135,1,1199,thirsty,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.251000166,4,0.368000031,1,0,1200,923,1,1199,punish,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.42599988,5,0.280999899,1,0,1200,605,1,1199,year,11141,2019-10-21_21h59.10.007,SurveyExpMetaMem,3.2.3,Win32,60
