mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.17,0.154444444,1,0,0,0.36,0.125555556,1,0,0,0.258888889,-0.133333333,1,0,0,0.254444444,-0.14,1,0,0,8,15.46600008,2,4.817000151,1,0,1200,1090,1,1199,destruction,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,9.192000151,3,11.17900014,1,0,1200,1157,1,1199,slayer,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.907000303,3,3.075000286,1,0,1200,1129,1,1199,spanking,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,29.45400023,5,1.745000362,1,0,1200,673,1,1199,bedspread,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.84100008,5,0.827000141,1,0,1200,50,1,1199,bolt,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,6.552000284,5,1.068000078,1,0,1200,1102,1,1199,nuclear,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,7.181000233,5,0.582000256,1,0,1200,387,1,1199,tax,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.561000109,5,0.505000114,1,0,1200,527,1,1199,passive,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,33.45800018,5,0.305000305,1,0,1200,203,1,1199,seal,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.102000237,2,1.943000317,1,0,1200,964,1,1199,grieve,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.12100029,8,3.552000046,1,0,1200,865,1,1199,bliss,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.368000031,5,0.542999983,1,0,1200,1146,1,1199,bug,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.587000132,5,0.670000315,1,0,1200,618,1,1199,ceiling,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,5.764000177,7,6.446000099,1,0,1200,882,1,1199,gentle,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.861000299,3,2.455000162,1,0,1200,347,1,1199,unpleasant,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.283000231,5,0.310000181,1,0,1200,650,1,1199,native,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.203000069,2,1.609000206,1,0,1200,928,1,1199,cruel,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,7.202000141,3,2.567000151,1,0,1200,1138,1,1199,wail,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,7.309000254,2,1.639000177,1,0,1200,308,1,1199,worthless,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.282000303,4,4.875000238,1,0,1200,118,1,1199,conquer,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.748000145,5,0.344000101,1,0,1200,589,1,1199,coarse,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.265000105,3,2.136000156,1,0,1200,1061,1,1199,difficult,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.266000032,5,0.434000015,1,0,1200,839,1,1199,flower,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,1.10400033,3,1.448000193,1,0,1200,502,1,1199,crap,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.202000141,5,0.292000055,1,0,1200,567,1,1199,folly,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.204000235,7,1.546000242,1,0,1200,196,1,1199,smile,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.80700016,3,1.623000145,1,0,1200,1156,1,1199,weapon,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,3.509000301,5,0.053000212,1,0,1200,901,1,1199,rape,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.787000179,5,0.40500021,1,0,1200,653,1,1199,detail,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,4.461000204,2,0.985000372,1,0,1200,948,1,1199,pain,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.185000181,5,0.207000017,1,0,1200,532,1,1199,recede,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.961000204,5,0.224000216,1,0,1200,55,1,1199,rare,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.528000116,6,1.408000231,1,0,1200,280,1,1199,cookout,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,2.34100008,4,1.251000166,1,0,1200,515,1,1199,blues,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,5.468000174,3,0.907999992,1,0,1200,1018,1,1199,distress,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.910000324,5,0.276000261,1,0,1200,582,1,1199,cling,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.283000231,5,0.286000252,1,0,1200,410,1,1199,tarnish,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,1.829000235,4,0.68900013,1,0,1200,1084,1,1199,uneasy,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.504000187,5,0.272000313,1,0,1200,68,1,1199,perfect,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,5.382000208,5,0.293000221,1,0,1200,600,1,1199,parlor,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.542000055,5,0.26300025,1,0,1200,426,1,1199,con,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.619000196,5,0.381999969,1,0,1200,746,1,1199,proper,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.904999971,5,0.241000175,1,0,1200,1145,1,1199,officer,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.901000261,5,0.242000103,1,0,1200,804,1,1199,peach,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,4.380000114,4,1.027000189,1,0,1200,398,1,1199,handicapped,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,2.126000166,3,1.101000309,1,0,1200,316,1,1199,sorrow,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.309999943,5,0.247000217,1,0,1200,498,1,1199,alimony,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.025000095,5,0.426000118,1,0,1200,470,1,1199,cynical,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,2.609000206,4,0.442000151,1,0,1200,1166,1,1199,compulsive,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.284000158,2,1.043000221,1,0,1200,940,1,1199,war,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.945000172,5,0.226999998,1,0,1200,228,1,1199,suite,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.305000067,3,0.387000084,1,0,1200,1052,1,1199,angry,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.408000231,5,0.266000032,1,0,1200,455,1,1199,chubby,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.450000286,5,0.38800025,1,0,1200,955,1,1199,drown,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.56400013,6,1.395000219,1,0,1200,290,1,1199,enthusiasm,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.431000233,3,0.867000103,1,0,1200,1141,1,1199,shark,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.005000114,6,0.351000071,1,0,1200,419,1,1199,immature,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,1.902000189,6,0.25600028,1,0,1200,41,1,1199,progress,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.396000147,5,0.245000124,1,0,1200,67,1,1199,penthouse,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,2.712000132,4,0.24600029,1,0,1200,965,1,1199,traffic,11138,2019-11-03_18h21.08.141,SurveyExpMetaMem,3.2.3,Win32,60
