mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.610185185,0.036111111,1,0,0,0.238888889,-0.061111111,1,0,0,0.352777778,-0.046296296,1,0,0,0.510185185,-0.098148148,1,0,0,7,5.521999836,8,11.67400002,1,0,1200,187,1,1199,excite,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.329999924,5,6.15899992,1,0,1200,1087,1,1199,affair,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,10.78100014,4,3.276000023,1,0,1200,554,1,1199,label,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,11.88899994,8,2.006999969,1,0,1200,718,1,1199,flow,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,3.08100009,4,6.391000032,1,0,1200,950,1,1199,murder,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.605000019,2,1.614000082,1,0,1200,1113,1,1199,dagger,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,3.559000015,2,1.46600008,1,0,1200,1117,1,1199,court,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,6.105999947,1,0.670000076,1,0,1200,477,1,1199,separate,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,7.19900012,7,2.351000071,1,0,1200,880,1,1199,security,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,24.75,8,3.976999998,1,0,1200,66,1,1199,zest,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.138999939,6,4.039999962,1,0,1200,801,1,1199,noon,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,2.188000202,7,0.647000074,1,0,1200,679,1,1199,yellow,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.208000183,9,1.803999901,1,0,1200,39,1,1199,birth,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,5.398000002,7,1.286000013,1,0,1200,793,1,1199,virtue,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,5.552999973,2,3.509000063,1,0,1200,591,1,1199,bereavement,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,3.004999876,1,2.256000042,1,0,1200,323,1,1199,ungrateful,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,3.5400002,2,3.097000122,1,0,1200,421,1,1199,stale,11111,2019-10-21_17h14.14.122,SurveyExpMetaMem,3.2.3,Win32,60
