mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.144444475,-0.294444468,1,0,0,0.144444475,-0.294444468,1,0,0,0.144444475,-0.294444468,1,0,0,0.144444475,-0.294444468,1,0,0,5,1.792000055,5,0.474999905,1,0,1200,369,1,1199,blind,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.014999866,5,0.023000002,1,0,1200,1112,1,1199,pressure,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.013999939,5,0.017999887,1,0,1200,1152,1,1199,scream,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.008999825,5,0.020999908,1,0,1200,308,1,1199,worthless,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.015999794,5,0.026000023,1,0,1200,256,1,1199,galaxy,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.019999981,5,0.013999939,1,0,1200,364,1,1199,stink,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.025000095,5,0.019999981,1,0,1200,729,1,1199,velvet,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.010999918,5,0.021999836,1,0,1200,263,1,1199,answer,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.013999939,5,0.024999857,1,0,1200,133,1,1199,prosperous,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.019000053,5,0.013000011,1,0,1200,663,1,1199,trout,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.023000002,5,0.018000126,1,0,1200,1041,1,1199,sin,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.007999897,5,0.021000147,1,0,1200,483,1,1199,condescension,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.013999939,5,0.025000095,1,0,1200,471,1,1199,chump,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.018999815,5,0.012000084,1,0,1200,574,1,1199,distracted,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.024999857,5,0.019999981,1,0,1200,403,1,1199,wither,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.012000084,5,0.023999929,1,0,1200,236,1,1199,amaze,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.019000053,5,0.012000084,1,0,1200,641,1,1199,writer,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.021999836,5,0.017999887,1,0,1200,645,1,1199,telescope,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.010999918,5,0.020999908,1,0,1200,37,1,1199,magnificence,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.017999887,5,0.011999846,1,0,1200,201,1,1199,gorilla,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.020000219,5,0.017000198,1,0,1200,755,1,1199,soap,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.006000042,5,0.019000053,1,0,1200,1096,1,1199,flood,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.013000011,5,0.025000095,1,0,1200,282,1,1199,luck,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.019999981,5,0.013000011,1,0,1200,726,1,1199,crackers,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.023999929,5,0.01699996,1,0,1200,315,1,1199,zit,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.012000084,5,0.022000074,1,0,1200,5,1,1199,drunk,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.018000126,5,0.00999999,1,0,1200,20,1,1199,climax,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.020999908,5,0.017999887,1,0,1200,1131,1,1199,envious,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.009000063,5,0.020999908,1,0,1200,279,1,1199,bargain,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.013999939,5,0.026000023,1,0,1200,376,1,1199,incompetent,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.020999908,5,0.011999846,1,0,1200,592,1,1199,sweep,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.025000095,5,0.019000053,1,0,1200,1076,1,1199,embarrassed,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.013000011,5,0.023999929,1,0,1200,950,1,1199,murder,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.019999981,5,0.011000156,1,0,1200,905,1,1199,suffocate,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,0.023000002,5,0.013999939,1,0,1200,1008,1,1199,gang,1116,2019-10-25_13h29.13.176,SurveyExpMetaMem,3.2.3,Win32,60
