mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.035185185,-0.062037037,1,0,0,0.064814815,-0.008333333,1,0,0,0.137037037,0.037962963,1,0,0,0.150925926,0.039814815,1,0,0,6,6.90500021,7,21.45700026,1,0,1200,146,1,1199,congratulations,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.931000233,3,3.659000158,1,0,1200,308,1,1199,worthless,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,8.386000156,7,4.354000092,1,0,1200,296,1,1199,awesome,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,5.696000099,5,1.360000134,1,0,1200,259,1,1199,thin,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.647000313,5,0.371000051,1,0,1200,1134,1,1199,obsessed,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,7.734000206,5,0.20600009,1,0,1200,1043,1,1199,scold,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,5.390000105,1,4.266000271,1,0,1200,1116,1,1199,emergency,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,4.321000338,5,1.299999952,1,0,1200,186,1,1199,holiday,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,7.267000198,9,4.45600009,1,0,1200,754,1,1199,reflection,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.878000259,5,0.408000231,1,0,1200,203,1,1199,seal,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,5.506999969,8,3.329000235,1,0,1200,842,1,1199,breathe,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.834000349,5,0.227000237,1,0,1200,695,1,1199,teacher,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.295000076,5,0.257000208,1,0,1200,701,1,1199,telephone,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,1.838000059,2,8.987000227,1,0,1200,1044,1,1199,lost,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,2,4.55700016,2,0.840000391,1,0,1200,546,1,1199,solemn,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.536000252,5,0.259000063,1,0,1200,70,1,1199,cartoon,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.345999956,5,0.372000217,1,0,1200,690,1,1199,similar,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.121000051,5,0.323000193,1,0,1200,226,1,1199,prize,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.306000233,1,1.160000086,1,0,1200,949,1,1199,thief,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,5.317000151,2,4.17200017,1,0,1200,549,1,1199,beet,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.284000158,6,1.99000001,1,0,1200,248,1,1199,win,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.848000288,5,0.347000122,1,0,1200,809,1,1199,boy,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,4.980000257,1,1.012000084,1,0,1200,1096,1,1199,flood,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,2.423000097,5,0.267000198,1,0,1200,152,1,1199,hire,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.355000257,5,0.312000036,1,0,1200,646,1,1199,wear,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,1.142000198,5,0.224000216,1,0,1200,797,1,1199,hamburger,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,6,3.202000141,1,1.838000298,1,0,1200,910,1,1199,abusive,11126 ,2019-10-21_20h38.31.124,SurveyExpMetaMem,3.2.3,Win32,60
