mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.162037068,-0.283333357,1,0,0,0.162037068,-0.283333357,1,0,0,0.162037068,-0.283333357,1,0,0,0.162037068,-0.283333357,1,0,0,9,6.934999943,1,4.214999914,1,0,1200,990,1,1199,enraged,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,4.398000002,9,1.59100008,1,0,1200,1033,1,1199,horror,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,3,7.77699995,1,1.501999855,1,0,1200,687,1,1199,skinny,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,3.167999983,9,1.744999886,1,0,1200,120,1,1199,imaginative,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,5,3.130999804,6,4.336999893,1,0,1200,179,1,1199,star,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,4.661000013,1,2.627000093,1,0,1200,1113,1,1199,dagger,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,7,4.82799983,8,3.703999996,1,0,1200,42,1,1199,accomplish,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,3.738999844,8,2.129999876,1,0,1200,754,1,1199,reflection,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,4,4.217999935,1,1.539999962,1,0,1200,503,1,1199,sludge,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,8,2.56099987,8,2.487999916,1,0,1200,276,1,1199,pastry,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,1,2.955999851,9,1.369999886,1,0,1200,835,1,1199,helpful,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
,,,,,,,,,,,,,,,,,,,,9,2.069000006,9,1.139999866,1,0,1200,86,1,1199,talent,11124,2019-10-21_21h29.45.501,SurveyExpMetaMem,3.2.3,Win32,60
