mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,A_key_resp.keys,A_key_resp.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,word,ParticipantID,date,expName,psychopyVersion,OS,frameRate
0.164444444,-0.026666667,1,0,0,0.007777778,0.066666667,1,0,0,0.005555556,0.037777778,1,0,0,0.005555556,0.037777778,1,0,0,6,25.50600004,6,5.980000019,1,0,1200,1061,1,1199,difficult,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,1,5.924999952,3,5.240999937,1,0,1200,451,1,1199,lame,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,7.22699976,5,0.862999916,1,0,1200,471,1,1199,chump,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,3.657999992,7,3.25999999,1,0,1200,25,1,1199,charisma,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,8,5.961999893,8,1.955999851,1,0,1200,146,1,1199,congratulations,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,4.286999941,6,1.631999969,1,0,1200,823,1,1199,nourish,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,4.926000118,2,4.644000053,1,0,1200,376,1,1199,incompetent,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,5.389999866,3,4.634000063,1,0,1200,1041,1,1199,sin,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.779999971,6,2.367999792,1,0,1200,774,1,1199,leaves,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.027999878,5,1.404999971,1,0,1200,592,1,1199,sweep,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,3.137000084,5,0.897999763,1,0,1200,813,1,1199,walking,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.085999966,5,1.586999893,1,0,1200,779,1,1199,shampoo,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,3.595999956,5,0.364000082,1,0,1200,906,1,1199,syphilis,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,6,3.144999981,7,5.750999928,1,0,1200,294,1,1199,confident,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.569999933,5,0.505999804,1,0,1200,756,1,1199,plant,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,3.312999964,5,0.322999954,1,0,1200,1182,1,1199,pierce,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.903000116,5,0.315000057,1,0,1200,702,1,1199,den,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,2.654999971,7,0.950999975,1,0,1200,226,1,1199,prize,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.264999866,5,0.40199995,1,0,1200,815,1,1199,apple,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.962999821,5,0.222000122,1,0,1200,177,1,1199,frosting,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.717999935,5,0.250999928,1,0,1200,738,1,1199,horse,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,2.795999765,5,0.230999947,1,0,1200,1010,1,1199,arson,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,4,5.638000011,7,1.177999735,1,0,1200,782,1,1199,open,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,4,4.956999779,2,1.563999891,1,0,1200,956,1,1199,crushed,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.046999931,5,0.437999725,1,0,1200,804,1,1199,peach,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,3.161999941,2,1.203999996,1,0,1200,1046,1,1199,unsafe,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.121999741,5,0.46999979,1,0,1200,466,1,1199,gnaw,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.436999798,5,0.232000113,1,0,1200,695,1,1199,teacher,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,3.364000082,1,3.13499999,1,0,1200,1012,1,1199,gunshot,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,5,1.549999952,5,0.619999886,1,0,1200,153,1,1199,teach,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
,,,,,,,,,,,,,,,,,,,,7,2.171000004,7,0.320999861,1,0,1200,127,1,1199,glamorous,11128,2019-10-21_21h39.42.822,SurveyExpMetaMem,3.2.3,MacIntel,60
